Stage,Division,Group/Bracket,Round,Match format,Team A,Team B,Winning team,Game 1 - Score team A,Game 1 - Score team B,Game 2 - Score team A,Game 2 - Score team B,Game 3 - Score team A,Game 3 - Score team B,Game 4 - Score team A,Game 4 - Score team B,Game 5 - Score team A,Game 5 - Score team B,Team A - Player 1,Team A - Player 2,Team A - Player 3,Team A - Player 4,Team B - Player 1,Team B - Player 2,Team B - Player 3,Team B - Player 4
Bracket Play,Contender 4.5+,Bracket B,Round of 16,Best of 3,Battle Bus,Pru Pru,Pru Pru,15,21,21,16,18,21,,,,,Nate Royer,Joey Battle,,,Noah Malewicki,Vince Hackl,,
Bracket Play,Contender 4.5+,Bracket B,Round of 16,Best of 3,Collision Mode,BANG BUS,Collision Mode,21,18,21,16,,,,,,,Matt Garbecki,Tess Dolan,,,Brock Lodato,Sean Santos,,
Bracket Play,Contender 4.5+,Bracket B,Quarter-final,Best of 3,Deboned,Collision Mode,Collision Mode,21,19,19,21,15,21,,,,,Jon Esposo,Anthony Schenk,,,Matt Garbecki,Tess Dolan,,
Bracket Play,Contender 4.5+,Bracket B,Quarter-final,Best of 3,OUR GLORIOUS KING,Pru Pru,OUR GLORIOUS KING,1,0,1,0,,,,,,,Eric Tay,Eric Guan,,,Noah Malewicki,Vince Hackl,,
Bracket Play,Contender 4.5+,Bracket B,Quarter-final,Best of 3,Backhanded Complement,Zender’s Prodigies,Zender’s Prodigies,1,0,0,1,0,1,,,,,Noah Elconin,Braden Reeve,,,John Mankowich,Matthew Mesaros,,
Bracket Play,Contender 4.5+,Bracket B,Quarter-final,Best of 3,Indecisive,UPSIDE DOWN,Indecisive,21,17,21,15,,,,,,,DaRyan Hoover,Micah Wipf,,,Jason Mcgrath,Alex Perkins,,
Bracket Play,Contender 4.5+,Bracket B,P9: Quarter-final,Single game,Pulchritudinous Callipygians,Avatar The Last Ballbenders 🫃,Pulchritudinous Callipygians,1,0,,,,,,,,,Collin Wickramaratna,Nate Kunz,,,rubin chang,David Nara,,
Bracket Play,Contender 4.5+,Bracket B,Semi-final,Best of 3,Collision Mode,Indecisive,Indecisive,1,0,0,1,-1,0,,,,,Matt Garbecki,Tess Dolan,,,DaRyan Hoover,Micah Wipf,,
Bracket Play,Contender 4.5+,Bracket B,Semi-final,Best of 3,OUR GLORIOUS KING,Zender’s Prodigies,Zender’s Prodigies,1,0,0,1,0,1,,,,,Eric Tay,Eric Guan,,,John Mankowich,Matthew Mesaros,,
Bracket Play,Contender 4.5+,Bracket B,P17: Semi-final,Single game,Men in STEM,Jason and Alec,Men in STEM,1,0,,,,,,,,,Sam Aven,Will Pankiewicz,,,Jason Canlas,Alec Orsi,,
Pool Play,Advanced/Intermediate,Group A,1,Single game,James Wood Enthusiasts,Natures candy,James Wood Enthusiasts,21,10,,,,,,,,,Ryland Holdren,Drew VanDenburg,,,Michael Bean,Oren Wortman,,
Pool Play,Advanced/Intermediate,Group A,1,Single game,Big Time Roundnet,Dragon Dojo Masters,Big Time Roundnet,21,16,,,,,,,,,CJ Mierchuk,Olivia Leach,,,Spencer Steinour,Cooper Steinour,,
Pool Play,Advanced/Intermediate,Group B,1,Single game,Luke n em,Caden and Joseph,Luke n em,21,8,,,,,,,,,Connor Custalow,Henry Gutshall,,,Caden Unger,Joseph Kunitz,,
Pool Play,Advanced/Intermediate,Group B,1,Single game,Spiceball,dookes,dookes,0,2,,,,,,,,,Beckett Samson,Matthew Kish,,,Madeleine Ngo,Brandon Sheehan,,
Pool Play,Advanced/Intermediate,Group C,1,Single game,Slammin,You can change this later,Slammin,21,16,,,,,,,,,Addison Pernsteiner,Sebastian Grant,,,Brent Summers,,,
Pool Play,Advanced/Intermediate,Group C,1,Single game,Spike n Ike’s,Beginner’s Luck,Spike n Ike’s,21,2,,,,,,,,,Julian Penn,Owen Wallace,,,Julian Ortiz,Marco Polimeni,,
Pool Play,Advanced/Intermediate,Group A,2,Single game,James Wood Enthusiasts,Dragon Dojo Masters,James Wood Enthusiasts,21,10,,,,,,,,,Ryland Holdren,Drew VanDenburg,,,Spencer Steinour,Cooper Steinour,,
Pool Play,Advanced/Intermediate,Group A,2,Single game,Negative Reinforcement,Natures candy,Negative Reinforcement,21,17,,,,,,,,,Garret Chaffins,Abby Lannetti,,,Michael Bean,Oren Wortman,,
Pool Play,Advanced/Intermediate,Group B,2,Single game,Luke n em,dookes,Luke n em,21,12,,,,,,,,,Connor Custalow,Henry Gutshall,,,Madeleine Ngo,Brandon Sheehan,,
Pool Play,Advanced/Intermediate,Group B,2,Single game,Mavs in 7,Caden and Joseph,Caden and Joseph,16,21,,,,,,,,,Bryson Troyer,Janelle Esh,,,Caden Unger,Joseph Kunitz,,
Pool Play,Advanced/Intermediate,Group C,2,Single game,Slammin,Beginner’s Luck,Slammin,21,6,,,,,,,,,Addison Pernsteiner,Sebastian Grant,,,Julian Ortiz,Marco Polimeni,,
Pool Play,Advanced/Intermediate,Group C,2,Single game,MBR Summit,You can change this later,You can change this later,13,21,,,,,,,,,Christopher Montgomery,Rebecca Montgomery,,,Brent Summers,,,
Pool Play,Advanced/Intermediate,Group A,3,Single game,James Wood Enthusiasts,Negative Reinforcement,James Wood Enthusiasts,21,10,,,,,,,,,Ryland Holdren,Drew VanDenburg,,,Garret Chaffins,Abby Lannetti,,
Pool Play,Advanced/Intermediate,Group A,3,Single game,Big Time Roundnet,Natures candy,Big Time Roundnet,21,17,,,,,,,,,CJ Mierchuk,Olivia Leach,,,Michael Bean,Oren Wortman,,
Pool Play,Advanced/Intermediate,Group B,3,Single game,Luke n em,Mavs in 7,Luke n em,21,14,,,,,,,,,Connor Custalow,Henry Gutshall,,,Bryson Troyer,Janelle Esh,,
Pool Play,Advanced/Intermediate,Group B,3,Single game,Spiceball,Caden and Joseph,Caden and Joseph,0,2,,,,,,,,,Beckett Samson,Matthew Kish,,,Caden Unger,Joseph Kunitz,,
Pool Play,Advanced/Intermediate,Group C,3,Single game,Slammin,MBR Summit,Slammin,21,13,,,,,,,,,Addison Pernsteiner,Sebastian Grant,,,Christopher Montgomery,Rebecca Montgomery,,
Pool Play,Advanced/Intermediate,Group C,3,Single game,Spike n Ike’s,You can change this later,Spike n Ike’s,21,16,,,,,,,,,Julian Penn,Owen Wallace,,,Brent Summers,,,
Pool Play,Advanced/Intermediate,Group A,4,Single game,Big Time Roundnet,Negative Reinforcement,Big Time Roundnet,21,16,,,,,,,,,CJ Mierchuk,Olivia Leach,,,Garret Chaffins,Abby Lannetti,,
Pool Play,Advanced/Intermediate,Group A,4,Single game,Dragon Dojo Masters,Natures candy,Dragon Dojo Masters,22,20,,,,,,,,,Spencer Steinour,Cooper Steinour,,,Michael Bean,Oren Wortman,,
Pool Play,Advanced/Intermediate,Group B,4,Single game,Spiceball,Mavs in 7,Mavs in 7,0,2,,,,,,,,,Beckett Samson,Matthew Kish,,,Bryson Troyer,Janelle Esh,,
Pool Play,Advanced/Intermediate,Group B,4,Single game,dookes,Caden and Joseph,Caden and Joseph,18,21,,,,,,,,,Madeleine Ngo,Brandon Sheehan,,,Caden Unger,Joseph Kunitz,,
Pool Play,Advanced/Intermediate,Group C,4,Single game,Spike n Ike’s,MBR Summit,Spike n Ike’s,21,9,,,,,,,,,Julian Penn,Owen Wallace,,,Christopher Montgomery,Rebecca Montgomery,,
Pool Play,Advanced/Intermediate,Group C,4,Single game,Beginner’s Luck,You can change this later,You can change this later,6,21,,,,,,,,,Julian Ortiz,Marco Polimeni,,,Brent Summers,,,
Pool Play,Advanced/Intermediate,Group A,5,Single game,James Wood Enthusiasts,Big Time Roundnet,James Wood Enthusiasts,21,12,,,,,,,,,Ryland Holdren,Drew VanDenburg,,,CJ Mierchuk,Olivia Leach,,
Pool Play,Advanced/Intermediate,Group A,5,Single game,Negative Reinforcement,Dragon Dojo Masters,Dragon Dojo Masters,17,21,,,,,,,,,Garret Chaffins,Abby Lannetti,,,Spencer Steinour,Cooper Steinour,,
Pool Play,Advanced/Intermediate,Group B,5,Single game,Luke n em,Spiceball,Luke n em,2,0,,,,,,,,,Connor Custalow,Henry Gutshall,,,Beckett Samson,Matthew Kish,,
Pool Play,Advanced/Intermediate,Group B,5,Single game,Mavs in 7,dookes,Mavs in 7,21,17,,,,,,,,,Bryson Troyer,Janelle Esh,,,Madeleine Ngo,Brandon Sheehan,,
Pool Play,Advanced/Intermediate,Group C,5,Single game,Slammin,Spike n Ike’s,Spike n Ike’s,9,21,,,,,,,,,Addison Pernsteiner,Sebastian Grant,,,Julian Penn,Owen Wallace,,
Pool Play,Advanced/Intermediate,Group C,5,Single game,MBR Summit,Beginner’s Luck,MBR Summit,21,9,,,,,,,,,Christopher Montgomery,Rebecca Montgomery,,,Julian Ortiz,Marco Polimeni,,
Pool Play,Advanced/Intermediate,Group A,6,Single game,James Wood Enthusiasts,Natures candy,James Wood Enthusiasts,21,7,,,,,,,,,Ryland Holdren,Drew VanDenburg,,,Michael Bean,Oren Wortman,,
Pool Play,Advanced/Intermediate,Group A,6,Single game,Big Time Roundnet,Dragon Dojo Masters,Big Time Roundnet,21,17,,,,,,,,,CJ Mierchuk,Olivia Leach,,,Spencer Steinour,Cooper Steinour,,
Pool Play,Advanced/Intermediate,Group B,6,Single game,Luke n em,Caden and Joseph,Luke n em,21,16,,,,,,,,,Connor Custalow,Henry Gutshall,,,Caden Unger,Joseph Kunitz,,
Pool Play,Advanced/Intermediate,Group B,6,Single game,Spiceball,dookes,dookes,0,2,,,,,,,,,Beckett Samson,Matthew Kish,,,Madeleine Ngo,Brandon Sheehan,,
Pool Play,Advanced/Intermediate,Group C,6,Single game,Slammin,You can change this later,Slammin,21,19,,,,,,,,,Addison Pernsteiner,Sebastian Grant,,,Brent Summers,,,
Pool Play,Advanced/Intermediate,Group C,6,Single game,Spike n Ike’s,Beginner’s Luck,Spike n Ike’s,21,7,,,,,,,,,Julian Penn,Owen Wallace,,,Julian Ortiz,Marco Polimeni,,
Pool Play,Advanced/Intermediate,Group A,7,Single game,James Wood Enthusiasts,Dragon Dojo Masters,James Wood Enthusiasts,21,9,,,,,,,,,Ryland Holdren,Drew VanDenburg,,,Spencer Steinour,Cooper Steinour,,
Pool Play,Advanced/Intermediate,Group A,7,Single game,Negative Reinforcement,Natures candy,Natures candy,18,21,,,,,,,,,Garret Chaffins,Abby Lannetti,,,Michael Bean,Oren Wortman,,
Pool Play,Advanced/Intermediate,Group B,7,Single game,Luke n em,dookes,Luke n em,21,6,,,,,,,,,Connor Custalow,Henry Gutshall,,,Madeleine Ngo,Brandon Sheehan,,
Pool Play,Advanced/Intermediate,Group B,7,Single game,Mavs in 7,Caden and Joseph,Mavs in 7,21,17,,,,,,,,,Bryson Troyer,Janelle Esh,,,Caden Unger,Joseph Kunitz,,
Pool Play,Advanced/Intermediate,Group C,7,Single game,Slammin,Beginner’s Luck,Slammin,21,3,,,,,,,,,Addison Pernsteiner,Sebastian Grant,,,Julian Ortiz,Marco Polimeni,,
Pool Play,Advanced/Intermediate,Group C,7,Single game,MBR Summit,You can change this later,You can change this later,19,21,,,,,,,,,Christopher Montgomery,Rebecca Montgomery,,,Brent Summers,,,
Pool Play,Advanced/Intermediate,Group A,8,Single game,James Wood Enthusiasts,Negative Reinforcement,James Wood Enthusiasts,21,6,,,,,,,,,Ryland Holdren,Drew VanDenburg,,,Garret Chaffins,Abby Lannetti,,
Pool Play,Advanced/Intermediate,Group A,8,Single game,Big Time Roundnet,Natures candy,Big Time Roundnet,21,16,,,,,,,,,CJ Mierchuk,Olivia Leach,,,Michael Bean,Oren Wortman,,
Pool Play,Advanced/Intermediate,Group B,8,Single game,Luke n em,Mavs in 7,Luke n em,21,16,,,,,,,,,Connor Custalow,Henry Gutshall,,,Bryson Troyer,Janelle Esh,,
Pool Play,Advanced/Intermediate,Group B,8,Single game,Spiceball,Caden and Joseph,Caden and Joseph,0,2,,,,,,,,,Beckett Samson,Matthew Kish,,,Caden Unger,Joseph Kunitz,,
Pool Play,Advanced/Intermediate,Group C,8,Single game,Slammin,MBR Summit,Slammin,21,11,,,,,,,,,Addison Pernsteiner,Sebastian Grant,,,Christopher Montgomery,Rebecca Montgomery,,
Pool Play,Advanced/Intermediate,Group C,8,Single game,Spike n Ike’s,You can change this later,Spike n Ike’s,21,11,,,,,,,,,Julian Penn,Owen Wallace,,,Brent Summers,,,
Pool Play,Advanced/Intermediate,Group A,9,Single game,Big Time Roundnet,Negative Reinforcement,Big Time Roundnet,21,12,,,,,,,,,CJ Mierchuk,Olivia Leach,,,Garret Chaffins,Abby Lannetti,,
Pool Play,Advanced/Intermediate,Group A,9,Single game,Dragon Dojo Masters,Natures candy,Natures candy,24,25,,,,,,,,,Spencer Steinour,Cooper Steinour,,,Michael Bean,Oren Wortman,,
Pool Play,Advanced/Intermediate,Group B,9,Single game,Spiceball,Mavs in 7,Mavs in 7,0,2,,,,,,,,,Beckett Samson,Matthew Kish,,,Bryson Troyer,Janelle Esh,,
Pool Play,Advanced/Intermediate,Group B,9,Single game,dookes,Caden and Joseph,Caden and Joseph,14,21,,,,,,,,,Madeleine Ngo,Brandon Sheehan,,,Caden Unger,Joseph Kunitz,,
Pool Play,Advanced/Intermediate,Group C,9,Single game,Spike n Ike’s,MBR Summit,Spike n Ike’s,21,4,,,,,,,,,Julian Penn,Owen Wallace,,,Christopher Montgomery,Rebecca Montgomery,,
Pool Play,Advanced/Intermediate,Group C,9,Single game,Beginner’s Luck,You can change this later,You can change this later,10,21,,,,,,,,,Julian Ortiz,Marco Polimeni,,,Brent Summers,,,
Pool Play,Advanced/Intermediate,Group A,10,Single game,James Wood Enthusiasts,Big Time Roundnet,James Wood Enthusiasts,21,19,,,,,,,,,Ryland Holdren,Drew VanDenburg,,,CJ Mierchuk,Olivia Leach,,
Pool Play,Advanced/Intermediate,Group A,10,Single game,Negative Reinforcement,Dragon Dojo Masters,Dragon Dojo Masters,11,21,,,,,,,,,Garret Chaffins,Abby Lannetti,,,Spencer Steinour,Cooper Steinour,,
Pool Play,Advanced/Intermediate,Group B,10,Single game,Luke n em,Spiceball,Luke n em,2,0,,,,,,,,,Connor Custalow,Henry Gutshall,,,Beckett Samson,Matthew Kish,,
Pool Play,Advanced/Intermediate,Group B,10,Single game,Mavs in 7,dookes,Mavs in 7,23,21,,,,,,,,,Bryson Troyer,Janelle Esh,,,Madeleine Ngo,Brandon Sheehan,,
Pool Play,Advanced/Intermediate,Group C,10,Single game,Slammin,Spike n Ike’s,Spike n Ike’s,17,21,,,,,,,,,Addison Pernsteiner,Sebastian Grant,,,Julian Penn,Owen Wallace,,
Pool Play,Advanced/Intermediate,Group C,10,Single game,MBR Summit,Beginner’s Luck,MBR Summit,21,10,,,,,,,,,Christopher Montgomery,Rebecca Montgomery,,,Julian Ortiz,Marco Polimeni,,
Bracket Play,Advanced/Intermediate,Bracket A,Round of 16,Best of 3,James Wood Enthusiasts,Beginner’s Luck,James Wood Enthusiasts,21,6,21,6,,,,,,,Ryland Holdren,Drew VanDenburg,,,Julian Ortiz,Marco Polimeni,,
Bracket Play,Advanced/Intermediate,Bracket A,Round of 16,Best of 3,Luke n em,Spiceball,Luke n em,1,0,1,0,,,,,,,Connor Custalow,Henry Gutshall,,,Beckett Samson,Matthew Kish,,
Bracket Play,Advanced/Intermediate,Bracket A,Round of 16,Best of 3,Slammin,Negative Reinforcement,Slammin,21,10,21,13,,,,,,,Addison Pernsteiner,Sebastian Grant,,,Garret Chaffins,Abby Lannetti,,
Bracket Play,Advanced/Intermediate,Bracket A,Round of 16,Best of 3,Big Time Roundnet,Natures candy,Big Time Roundnet,19,21,21,9,21,15,,,,,CJ Mierchuk,Olivia Leach,,,Michael Bean,Oren Wortman,,
Bracket Play,Advanced/Intermediate,Bracket A,Round of 16,Best of 3,Caden and Joseph,dookes,Caden and Joseph,21,15,18,21,22,20,,,,,Caden Unger,Joseph Kunitz,,,Madeleine Ngo,Brandon Sheehan,,
Bracket Play,Advanced/Intermediate,Bracket A,Round of 16,Best of 3,Mavs in 7,MBR Summit,Mavs in 7,21,10,21,16,,,,,,,Bryson Troyer,Janelle Esh,,,Christopher Montgomery,Rebecca Montgomery,,
Bracket Play,Advanced/Intermediate,Bracket A,Round of 16,Best of 3,You can change this later,Dragon Dojo Masters,You can change this later,21,14,21,19,,,,,,,Brent Summers,,,,Spencer Steinour,Cooper Steinour,,
Bracket Play,Advanced/Intermediate,Bracket A,Quarter-final,Best of 3,Spike n Ike’s,You can change this later,Spike n Ike’s,21,10,21,12,,,,,,,Julian Penn,Owen Wallace,,,Brent Summers,,,
Bracket Play,Advanced/Intermediate,Bracket A,Quarter-final,Best of 3,James Wood Enthusiasts,Mavs in 7,James Wood Enthusiasts,21,13,21,12,,,,,,,Ryland Holdren,Drew VanDenburg,,,Bryson Troyer,Janelle Esh,,
Bracket Play,Advanced/Intermediate,Bracket A,Quarter-final,Best of 3,Luke n em,Caden and Joseph,Luke n em,21,14,21,13,,,,,,,Connor Custalow,Henry Gutshall,,,Caden Unger,Joseph Kunitz,,
Bracket Play,Advanced/Intermediate,Bracket A,Quarter-final,Best of 3,Slammin,Big Time Roundnet,Big Time Roundnet,0,1,1,0,0,1,,,,,Addison Pernsteiner,Sebastian Grant,,,CJ Mierchuk,Olivia Leach,,
Bracket Play,Advanced/Intermediate,Bracket A,P9: Quarter-final,Single game,MBR Summit,Beginner’s Luck,MBR Summit,21,14,,,,,,,,,Christopher Montgomery,Rebecca Montgomery,,,Julian Ortiz,Marco Polimeni,,
Bracket Play,Advanced/Intermediate,Bracket A,P9: Quarter-final,Single game,dookes,Spiceball,dookes,2,0,,,,,,,,,Madeleine Ngo,Brandon Sheehan,,,Beckett Samson,Matthew Kish,,
Bracket Play,Advanced/Intermediate,Bracket A,P9: Quarter-final,Single game,Natures candy,Negative Reinforcement,Natures candy,1,0,,,,,,,,,Michael Bean,Oren Wortman,,,Garret Chaffins,Abby Lannetti,,
Bracket Play,Advanced/Intermediate,Bracket A,Semi-final,Best of 3,Spike n Ike’s,Big Time Roundnet,Spike n Ike’s,21,7,21,12,,,,,,,Julian Penn,Owen Wallace,,,CJ Mierchuk,Olivia Leach,,
Bracket Play,Advanced/Intermediate,Bracket A,Semi-final,Best of 3,James Wood Enthusiasts,Luke n em,Luke n em,20,22,18,21,,,,,,,Ryland Holdren,Drew VanDenburg,,,Connor Custalow,Henry Gutshall,,
Bracket Play,Advanced/Intermediate,Bracket A,P5: Semi-final,Single game,Slammin,You can change this later,You can change this later,-2,0,,,,,,,,,Addison Pernsteiner,Sebastian Grant,,,Brent Summers,,,
Bracket Play,Advanced/Intermediate,Bracket A,P5: Semi-final,Single game,Caden and Joseph,Mavs in 7,Caden and Joseph,21,19,,,,,,,,,Caden Unger,Joseph Kunitz,,,Bryson Troyer,Janelle Esh,,
Bracket Play,Advanced/Intermediate,Bracket A,P9: Semi-final,Single game,Dragon Dojo Masters,Natures candy,Natures candy,0,1,,,,,,,,,Spencer Steinour,Cooper Steinour,,,Michael Bean,Oren Wortman,,
Bracket Play,Advanced/Intermediate,Bracket A,P9: Semi-final,Single game,MBR Summit,dookes,MBR Summit,2,0,,,,,,,,,Christopher Montgomery,Rebecca Montgomery,,,Madeleine Ngo,Brandon Sheehan,,
Bracket Play,Advanced/Intermediate,Bracket A,P13: Semi-final,Single game,Spiceball,Beginner’s Luck,Beginner’s Luck,0,21,,,,,,,,,Beckett Samson,Matthew Kish,,,Julian Ortiz,Marco Polimeni,,
Bracket Play,Advanced/Intermediate,Bracket A,Final,Best of 3,Spike n Ike’s,Luke n em,Spike n Ike’s,1,0,1,0,,,,,,,Julian Penn,Owen Wallace,,,Connor Custalow,Henry Gutshall,,
Bracket Play,Advanced/Intermediate,Bracket A,P3: Final,Best of 3,James Wood Enthusiasts,Big Time Roundnet,James Wood Enthusiasts,1,0,21,10,,,,,,,Ryland Holdren,Drew VanDenburg,,,CJ Mierchuk,Olivia Leach,,
Bracket Play,Advanced/Intermediate,Bracket A,P5: Final,Single game,You can change this later,Caden and Joseph,You can change this later,0,-1,,,,,,,,,Brent Summers,,,,Caden Unger,Joseph Kunitz,,
Bracket Play,Advanced/Intermediate,Bracket A,P7: Final,Single game,Mavs in 7,Slammin,Mavs in 7,1,0,,,,,,,,,Bryson Troyer,Janelle Esh,,,Addison Pernsteiner,Sebastian Grant,,
Bracket Play,Advanced/Intermediate,Bracket A,P9: Final,Single game,Natures candy,MBR Summit,Natures candy,21,10,,,,,,,,,Michael Bean,Oren Wortman,,,Christopher Montgomery,Rebecca Montgomery,,
Bracket Play,Advanced/Intermediate,Bracket A,P11: Final,Single game,dookes,Dragon Dojo Masters,dookes,1,0,,,,,,,,,Madeleine Ngo,Brandon Sheehan,,,Spencer Steinour,Cooper Steinour,,
Bracket Play,Advanced/Intermediate,Bracket A,P13: Final,Single game,Negative Reinforcement,Beginner’s Luck,Beginner’s Luck,0,21,,,,,,,,,Garret Chaffins,Abby Lannetti,,,Julian Ortiz,Marco Polimeni,,
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,1,Single game,Chalk,Detroit,Chalk,15,8,,,,,,,,,Katie Pierson,Kieran Rose,Anthony Clifford,Katheleen Phan,Josef Quispe,Shonda Couroux,Clifford Amadeo LeVeque,Jhanaj Quispe
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,1,Single game,Blisters OP,Glizzy Coed v2,Glizzy Coed v2,14,16,,,,,,,,,Ryan Gross,Vincent Mathieu,Shachi Patel,Sarah Allen,Audrey Summers,Meagan Bown,Owen Lippman,Polk Denmark
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,1,Single game,Camboinhas,The pawn’s revenge,Camboinhas,15,6,,,,,,,,,Nick Wideman,Rafaela Bastos,Maddy Morehouse,Kyle Fowler,Tess Dolan,Mitchell Carter,Abby Norris,Ely Marciano
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,1,Single game,Mammock,Hoosky,Mammock,15,11,,,,,,,,,Connor Nelson,Stef Ding,Will Picone,Joelle Nguyen,Sunny Gu,Malia Wanderer,Lucas Pruett,Abigale Lamontagne
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,2,Single game,Chalk,Glizzy Coed v2,Glizzy Coed v2,12,15,,,,,,,,,Katie Pierson,Kieran Rose,Anthony Clifford,Katheleen Phan,Audrey Summers,Meagan Bown,Owen Lippman,Polk Denmark
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,2,Single game,Broken 2.0,Detroit,Detroit,10,15,,,,,,,,,Holly Yu,Josh Hutko,Tyler Fernandez,Tiff Ding,Josef Quispe,Shonda Couroux,Clifford Amadeo LeVeque,Jhanaj Quispe
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,2,Single game,Camboinhas,Hoosky,Camboinhas,15,11,,,,,,,,,Nick Wideman,Rafaela Bastos,Maddy Morehouse,Kyle Fowler,Sunny Gu,Malia Wanderer,Lucas Pruett,Abigale Lamontagne
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,2,Single game,Canada Classic,The pawn’s revenge,Canada Classic,15,10,,,,,,,,,Laurence Vallée,Etienne Cote,Maxime Prince,Dianne Fonseca,Tess Dolan,Mitchell Carter,Abby Norris,Ely Marciano
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,3,Single game,Chalk,Broken 2.0,Chalk,15,12,,,,,,,,,Katie Pierson,Kieran Rose,Anthony Clifford,Katheleen Phan,Holly Yu,Josh Hutko,Tyler Fernandez,Tiff Ding
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,3,Single game,Blisters OP,Detroit,Blisters OP,15,11,,,,,,,,,Ryan Gross,Vincent Mathieu,Shachi Patel,Sarah Allen,Josef Quispe,Shonda Couroux,Clifford Amadeo LeVeque,Jhanaj Quispe
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,3,Single game,Camboinhas,Canada Classic,Canada Classic,13,15,,,,,,,,,Nick Wideman,Rafaela Bastos,Maddy Morehouse,Kyle Fowler,Laurence Vallée,Etienne Cote,Maxime Prince,Dianne Fonseca
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,3,Single game,Mammock,The pawn’s revenge,Mammock,15,8,,,,,,,,,Connor Nelson,Stef Ding,Will Picone,Joelle Nguyen,Tess Dolan,Mitchell Carter,Abby Norris,Ely Marciano
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,4,Single game,Blisters OP,Broken 2.0,Blisters OP,15,5,,,,,,,,,Ryan Gross,Vincent Mathieu,Shachi Patel,Sarah Allen,Holly Yu,Josh Hutko,Tyler Fernandez,Tiff Ding
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,4,Single game,Glizzy Coed v2,Detroit,Glizzy Coed v2,15,10,,,,,,,,,Audrey Summers,Meagan Bown,Owen Lippman,Polk Denmark,Josef Quispe,Shonda Couroux,Clifford Amadeo LeVeque,Jhanaj Quispe
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,4,Single game,Mammock,Canada Classic,Canada Classic,8,15,,,,,,,,,Connor Nelson,Stef Ding,Will Picone,Joelle Nguyen,Laurence Vallée,Etienne Cote,Maxime Prince,Dianne Fonseca
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,4,Single game,Hoosky,The pawn’s revenge,Hoosky,15,13,,,,,,,,,Sunny Gu,Malia Wanderer,Lucas Pruett,Abigale Lamontagne,Tess Dolan,Mitchell Carter,Abby Norris,Ely Marciano
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,5,Single game,Chalk,Blisters OP,Chalk,15,7,,,,,,,,,Katie Pierson,Kieran Rose,Anthony Clifford,Katheleen Phan,Ryan Gross,Vincent Mathieu,Shachi Patel,Sarah Allen
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,5,Single game,Broken 2.0,Glizzy Coed v2,Glizzy Coed v2,7,15,,,,,,,,,Holly Yu,Josh Hutko,Tyler Fernandez,Tiff Ding,Audrey Summers,Meagan Bown,Owen Lippman,Polk Denmark
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,5,Single game,Camboinhas,Mammock,Camboinhas,16,14,,,,,,,,,Nick Wideman,Rafaela Bastos,Maddy Morehouse,Kyle Fowler,Connor Nelson,Stef Ding,Will Picone,Joelle Nguyen
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,5,Single game,Canada Classic,Hoosky,Canada Classic,16,14,,,,,,,,,Laurence Vallée,Etienne Cote,Maxime Prince,Dianne Fonseca,Sunny Gu,Malia Wanderer,Lucas Pruett,Abigale Lamontagne
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,6,Single game,Chalk,Detroit,Chalk,15,2,,,,,,,,,Katie Pierson,Kieran Rose,Anthony Clifford,Katheleen Phan,Josef Quispe,Shonda Couroux,Clifford Amadeo LeVeque,Jhanaj Quispe
Pool Play,Mixed Advanced 5.0+ (Sunday),Group A,6,Single game,Blisters OP,Glizzy Coed v2,Blisters OP,15,11,,,,,,,,,Ryan Gross,Vincent Mathieu,Shachi Patel,Sarah Allen,Audrey Summers,Meagan Bown,Owen Lippman,Polk Denmark
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,6,Single game,Camboinhas,The pawn’s revenge,Camboinhas,15,12,,,,,,,,,Nick Wideman,Rafaela Bastos,Maddy Morehouse,Kyle Fowler,Tess Dolan,Mitchell Carter,Abby Norris,Ely Marciano
Pool Play,Mixed Advanced 5.0+ (Sunday),Group B,6,Single game,Mammock,Hoosky,Mammock,15,13,,,,,,,,,Connor Nelson,Stef Ding,Will Picone,Joelle Nguyen,Sunny Gu,Malia Wanderer,Lucas Pruett,Abigale Lamontagne
