"tourney","Division","Round","Date","game_id","mT1P1","mT1P2","mT2P1","mT2P2","mT1_result","mT1_score","mT2_score"
"SALTLAKECITY2024","WOMEN'S ADVANCED 4.0+","SEMI-FINAL",24-08-03,3709,"SARAH ALLEN","KARAH HUI","KATIE PIERSON","KATHELEEN PHAN",1,21,18
"SALTLAKECITY2024","WOMEN'S ADVANCED 4.0+","SEMI-FINAL",24-08-03,3710,"SARAH ALLEN","KARAH HUI","KATIE PIERSON","KATHELEEN PHAN",1,21,18
"SALTLAKECITY2024","WOMEN'S ADVANCED 4.0+","SEMI-FINAL",24-08-03,3711,"KAYLA WU-FLEMING","KALIN MORGAN","SEBASTIANI KIM","ELLE LOWE",1,21,16
"SALTLAKECITY2024","WOMEN'S ADVANCED 4.0+","SEMI-FINAL",24-08-03,3712,"KAYLA WU-FLEMING","KALIN MORGAN","SEBASTIANI KIM","ELLE LOWE",0,17,21
"SALTLAKECITY2024","WOMEN'S ADVANCED 4.0+","SEMI-FINAL",24-08-03,3713,"KAYLA WU-FLEMING","KALIN MORGAN","SEBASTIANI KIM","ELLE LOWE",1,21,18
"SALTLAKECITY2024","WOMEN'S ADVANCED 4.0+","P5: SEMI-FINAL",24-08-03,3714,"MALIA WANDERER","ABIGALE LAMONTAGNE","CAMILLE ANDERSON","KIRSTIE SAVAGE",1,2,1
"SALTLAKECITY2024","WOMEN'S ADVANCED 4.0+","P9: SEMI-FINAL",24-08-03,3715,"NICOL GAHLEY","SHAINA BERK","LINDY WESTENDORF","MAIA ATON",1,21,16
"SALTLAKECITY2024","WOMEN'S ADVANCED 4.0+","FINAL",24-08-03,3716,"SARAH ALLEN","KARAH HUI","KALIN MORGAN","KAYLA WU-FLEMING",0,16,21
"SALTLAKECITY2024","WOMEN'S ADVANCED 4.0+","FINAL",24-08-03,3717,"SARAH ALLEN","KARAH HUI","KALIN MORGAN","KAYLA WU-FLEMING",1,21,17
"SALTLAKECITY2024","WOMEN'S ADVANCED 4.0+","FINAL",24-08-03,3718,"SARAH ALLEN","KARAH HUI","KALIN MORGAN","KAYLA WU-FLEMING",1,21,17
"SALTLAKECITY2024","WOMEN'S ADVANCED 4.0+","P3: FINAL",24-08-03,3719,"ELLE LOWE","SEBASTIANI KIM","KATIE PIERSON","KATHELEEN PHAN",0,14,21
"SALTLAKECITY2024","WOMEN'S ADVANCED 4.0+","P3: FINAL",24-08-03,3720,"ELLE LOWE","SEBASTIANI KIM","KATIE PIERSON","KATHELEEN PHAN",1,24,22
"SALTLAKECITY2024","WOMEN'S ADVANCED 4.0+","P3: FINAL",24-08-03,3721,"ELLE LOWE","SEBASTIANI KIM","KATIE PIERSON","KATHELEEN PHAN",0,16,21
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3722,"KATIE PIERSON","KATHELEEN PHAN","CRYS TANG","ERIN RILEY",1,15,7
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3723,"MEAGAN BOWN","ALLY NEIDERMYER","HANNAH RADELL","LIA MAAG",1,21,20
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3724,"MALIA WANDERER","ABIGALE LAMONTAGNE","SABINE LUCAS","SABINE MAY",1,15,6
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3725,"JHANAJ QUISPE","ABBY NORRIS","ELISE WHELAN","BELLA HILLMAN",1,15,4
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3726,"KATIE PIERSON","KATHELEEN PHAN","HANNAH RADELL","LIA MAAG",1,15,7
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3727,"LOURNA SZABANOS","HOLLY YU","CRYS TANG","ERIN RILEY",1,15,3
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3728,"MALIA WANDERER","ABIGALE LAMONTAGNE","ELISE WHELAN","BELLA HILLMAN",1,15,0
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3729,"TESS DOLAN","MOLLYAN KILLINGBECK","SABINE LUCAS","SABINE MAY",1,15,5
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3730,"KATIE PIERSON","KATHELEEN PHAN","HOLLY YU","LOURNA SZABANOS",1,15,9
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3731,"MEAGAN BOWN","ALLY NEIDERMYER","CRYS TANG","ERIN RILEY",1,15,7
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3732,"MALIA WANDERER","ABIGALE LAMONTAGNE","MOLLYAN KILLINGBECK","TESS DOLAN",1,15,10
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3733,"JHANAJ QUISPE","ABBY NORRIS","SABINE LUCAS","SABINE MAY",1,15,4
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3734,"MEAGAN BOWN","ALLY NEIDERMYER","HOLLY YU","LOURNA SZABANOS",0,7,15
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3735,"LIA MAAG","HANNAH RADELL","CRYS TANG","ERIN RILEY",1,15,4
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3736,"JHANAJ QUISPE","ABBY NORRIS","MOLLYAN KILLINGBECK","TESS DOLAN",1,15,11
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3737,"BELLA HILLMAN","ELISE WHELAN","SABINE LUCAS","SABINE MAY",1,15,13
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3738,"KATIE PIERSON","KATHELEEN PHAN","ALLY NEIDERMYER","MEAGAN BOWN",1,15,7
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3739,"LOURNA SZABANOS","HOLLY YU","HANNAH RADELL","LIA MAAG",1,15,5
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3740,"MALIA WANDERER","ABIGALE LAMONTAGNE","ABBY NORRIS","JHANAJ QUISPE",1,15,13
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3741,"TESS DOLAN","MOLLYAN KILLINGBECK","ELISE WHELAN","BELLA HILLMAN",1,15,6
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3742,"KATIE PIERSON","KATHELEEN PHAN","CRYS TANG","ERIN RILEY",1,15,5
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3743,"MEAGAN BOWN","ALLY NEIDERMYER","HANNAH RADELL","LIA MAAG",1,15,12
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3744,"MALIA WANDERER","ABIGALE LAMONTAGNE","SABINE LUCAS","SABINE MAY",1,15,5
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3745,"JHANAJ QUISPE","ABBY NORRIS","ELISE WHELAN","BELLA HILLMAN",1,15,3
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3746,"KATIE PIERSON","KATHELEEN PHAN","HANNAH RADELL","LIA MAAG",1,15,5
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3747,"LOURNA SZABANOS","HOLLY YU","CRYS TANG","ERIN RILEY",1,15,5
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3748,"MALIA WANDERER","ABIGALE LAMONTAGNE","ELISE WHELAN","BELLA HILLMAN",1,15,2
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3749,"TESS DOLAN","MOLLYAN KILLINGBECK","SABINE LUCAS","SABINE MAY",1,15,6
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3750,"KATIE PIERSON","KATHELEEN PHAN","HOLLY YU","LOURNA SZABANOS",1,15,7
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3751,"MEAGAN BOWN","ALLY NEIDERMYER","CRYS TANG","ERIN RILEY",1,15,6
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3752,"MALIA WANDERER","ABIGALE LAMONTAGNE","MOLLYAN KILLINGBECK","TESS DOLAN",1,15,7
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3753,"JHANAJ QUISPE","ABBY NORRIS","SABINE LUCAS","SABINE MAY",1,15,6
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3754,"MEAGAN BOWN","ALLY NEIDERMYER","HOLLY YU","LOURNA SZABANOS",0,11,15
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3755,"LIA MAAG","HANNAH RADELL","CRYS TANG","ERIN RILEY",1,15,5
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3756,"JHANAJ QUISPE","ABBY NORRIS","MOLLYAN KILLINGBECK","TESS DOLAN",1,16,14
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3757,"BELLA HILLMAN","ELISE WHELAN","SABINE LUCAS","SABINE MAY",0,13,15
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3758,"KATIE PIERSON","KATHELEEN PHAN","ALLY NEIDERMYER","MEAGAN BOWN",1,15,7
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3759,"LOURNA SZABANOS","HOLLY YU","HANNAH RADELL","LIA MAAG",1,15,7
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3760,"MALIA WANDERER","ABIGALE LAMONTAGNE","ABBY NORRIS","JHANAJ QUISPE",1,15,9
"ERS24BOS","WOMEN'S ADVANCED 4.5+","POOL",24-08-10,3761,"TESS DOLAN","MOLLYAN KILLINGBECK","ELISE WHELAN","BELLA HILLMAN",1,15,4
"ERS24BOS","WOMEN'S ADVANCED 4.5+","ROUND OF 16",24-08-10,3762,"LIA MAAG","HANNAH RADELL","ELISE WHELAN","BELLA HILLMAN",1,21,15
"ERS24BOS","WOMEN'S ADVANCED 4.5+","ROUND OF 16",24-08-10,3763,"LIA MAAG","HANNAH RADELL","ELISE WHELAN","BELLA HILLMAN",1,21,16
"ERS24BOS","WOMEN'S ADVANCED 4.5+","ROUND OF 16",24-08-10,3764,"SABINE MAY","SABINE LUCAS","CRYS TANG","ERIN RILEY",1,21,10
"ERS24BOS","WOMEN'S ADVANCED 4.5+","ROUND OF 16",24-08-10,3765,"SABINE MAY","SABINE LUCAS","CRYS TANG","ERIN RILEY",1,21,9
"ERS24BOS","WOMEN'S ADVANCED 4.5+","QUARTER-FINAL",24-08-10,3766,"MALIA WANDERER","ABIGALE LAMONTAGNE","SABINE LUCAS","SABINE MAY",1,21,7
"ERS24BOS","WOMEN'S ADVANCED 4.5+","QUARTER-FINAL",24-08-10,3767,"MALIA WANDERER","ABIGALE LAMONTAGNE","SABINE LUCAS","SABINE MAY",1,21,9
"ERS24BOS","WOMEN'S ADVANCED 4.5+","QUARTER-FINAL",24-08-10,3768,"KATIE PIERSON","KATHELEEN PHAN","HANNAH RADELL","LIA MAAG",1,21,10
"ERS24BOS","WOMEN'S ADVANCED 4.5+","QUARTER-FINAL",24-08-10,3769,"KATIE PIERSON","KATHELEEN PHAN","HANNAH RADELL","LIA MAAG",1,21,12
"ERS24BOS","WOMEN'S ADVANCED 4.5+","QUARTER-FINAL",24-08-10,3770,"JHANAJ QUISPE","ABBY NORRIS","ALLY NEIDERMYER","MEAGAN BOWN",1,21,14
"ERS24BOS","WOMEN'S ADVANCED 4.5+","QUARTER-FINAL",24-08-10,3771,"JHANAJ QUISPE","ABBY NORRIS","ALLY NEIDERMYER","MEAGAN BOWN",1,21,11
"ERS24BOS","WOMEN'S ADVANCED 4.5+","QUARTER-FINAL",24-08-10,3772,"LOURNA SZABANOS","HOLLY YU","MOLLYAN KILLINGBECK","TESS DOLAN",1,22,20
"ERS24BOS","WOMEN'S ADVANCED 4.5+","QUARTER-FINAL",24-08-10,3773,"LOURNA SZABANOS","HOLLY YU","MOLLYAN KILLINGBECK","TESS DOLAN",0,16,21
"ERS24BOS","WOMEN'S ADVANCED 4.5+","QUARTER-FINAL",24-08-10,3774,"LOURNA SZABANOS","HOLLY YU","MOLLYAN KILLINGBECK","TESS DOLAN",0,19,21
"ERS24BOS","WOMEN'S ADVANCED 4.5+","SEMI-FINAL",24-08-10,3775,"MALIA WANDERER","ABIGALE LAMONTAGNE","MOLLYAN KILLINGBECK","TESS DOLAN",1,21,14
"ERS24BOS","WOMEN'S ADVANCED 4.5+","SEMI-FINAL",24-08-10,3776,"MALIA WANDERER","ABIGALE LAMONTAGNE","MOLLYAN KILLINGBECK","TESS DOLAN",1,21,17
"ERS24BOS","WOMEN'S ADVANCED 4.5+","SEMI-FINAL",24-08-10,3777,"KATIE PIERSON","KATHELEEN PHAN","ABBY NORRIS","JHANAJ QUISPE",1,21,12
"ERS24BOS","WOMEN'S ADVANCED 4.5+","SEMI-FINAL",24-08-10,3778,"KATIE PIERSON","KATHELEEN PHAN","ABBY NORRIS","JHANAJ QUISPE",1,21,16
"ERS24BOS","WOMEN'S ADVANCED 4.5+","P5: SEMI-FINAL",24-08-10,3779,"LOURNA SZABANOS","HOLLY YU","SABINE LUCAS","SABINE MAY",1,21,11
"ERS24BOS","WOMEN'S ADVANCED 4.5+","P5: SEMI-FINAL",24-08-10,3780,"MEAGAN BOWN","ALLY NEIDERMYER","HANNAH RADELL","LIA MAAG",1,21,17
"ERS24BOS","WOMEN'S ADVANCED 4.5+","FINAL",24-08-10,3781,"MALIA WANDERER","ABIGALE LAMONTAGNE","KATHELEEN PHAN","KATIE PIERSON",1,21,18
"ERS24BOS","WOMEN'S ADVANCED 4.5+","FINAL",24-08-10,3782,"MALIA WANDERER","ABIGALE LAMONTAGNE","KATHELEEN PHAN","KATIE PIERSON",1,21,19
"ERS24BOS","WOMEN'S ADVANCED 4.5+","P3: FINAL",24-08-10,3783,"JHANAJ QUISPE","ABBY NORRIS","MOLLYAN KILLINGBECK","TESS DOLAN",0,17,21
"ERS24BOS","WOMEN'S ADVANCED 4.5+","P3: FINAL",24-08-10,3784,"JHANAJ QUISPE","ABBY NORRIS","MOLLYAN KILLINGBECK","TESS DOLAN",1,21,15
"ERS24BOS","WOMEN'S ADVANCED 4.5+","P3: FINAL",24-08-10,3785,"JHANAJ QUISPE","ABBY NORRIS","MOLLYAN KILLINGBECK","TESS DOLAN",1,21,19
"ERS24BOS","WOMEN'S ADVANCED 4.5+","P5: FINAL",24-08-10,3786,"LOURNA SZABANOS","HOLLY YU","ALLY NEIDERMYER","MEAGAN BOWN",1,1,0
"ERS24BOS","WOMEN'S ADVANCED 4.5+","P7: FINAL",24-08-10,3787,"LIA MAAG","HANNAH RADELL","SABINE LUCAS","SABINE MAY",1,21,13
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3788,"KATHELEEN PHAN","KATIE PIERSON","MEAGAN BOWN","JOANNA GOULD",1,21,15
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3789,"LAURENCE VALLÉE","RAFAELA BASTOS","KAYLA NGAI","PERRIN YORK",1,21,14
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3790,"LAURA KUNZELMANN","INÈS PAYSAN","JORDAN HEMMEN","SARA BRADSHAW",1,21,9
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3791,"SEBASTIANI KIM","ELLE LOWE","DANIELA KADLEC","MEGAN LEYBOURNE",0,18,21
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3792,"KARAH HUI","SARAH ALLEN","JHANAJ QUISPE","JOELLE NGUYEN",1,21,14
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3793,"KALIN MORGAN","KAYLA WU-FLEMING","DIANNE FONSECA","JANET LEUNG",0,24,25
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3794,"RONJA LORENZ","LOU WASHBURN","ALLY NEIDERMYER","AVA CARON",1,21,8
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3795,"ALI JENKI","OLIVIA JENKI","ABIGALE LAMONTAGNE","MALIA WANDERER",0,23,25
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3796,"KATHELEEN PHAN","KATIE PIERSON","KAYLA NGAI","PERRIN YORK",1,21,17
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3797,"LAURENCE VALLÉE","RAFAELA BASTOS","MEAGAN BOWN","JOANNA GOULD",1,21,17
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3798,"LAURA KUNZELMANN","INÈS PAYSAN","DANIELA KADLEC","MEGAN LEYBOURNE",1,21,15
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3799,"SEBASTIANI KIM","ELLE LOWE","JORDAN HEMMEN","SARA BRADSHAW",1,21,11
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3800,"KARAH HUI","SARAH ALLEN","DIANNE FONSECA","JANET LEUNG",0,24,25
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3801,"KALIN MORGAN","KAYLA WU-FLEMING","JHANAJ QUISPE","JOELLE NGUYEN",1,21,18
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3802,"RONJA LORENZ","LOU WASHBURN","ABIGALE LAMONTAGNE","MALIA WANDERER",1,21,19
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3803,"ALI JENKI","OLIVIA JENKI","ALLY NEIDERMYER","AVA CARON",1,21,11
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3804,"KATHELEEN PHAN","KATIE PIERSON","RAFAELA BASTOS","LAURENCE VALLÉE",0,22,24
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3805,"PERRIN YORK","KAYLA NGAI","MEAGAN BOWN","JOANNA GOULD",1,24,22
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3806,"LAURA KUNZELMANN","INÈS PAYSAN","ELLE LOWE","SEBASTIANI KIM",1,21,17
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3807,"MEGAN LEYBOURNE","DANIELA KADLEC","JORDAN HEMMEN","SARA BRADSHAW",1,21,10
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3808,"KARAH HUI","SARAH ALLEN","KAYLA WU-FLEMING","KALIN MORGAN",0,18,21
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3809,"JANET LEUNG","DIANNE FONSECA","JHANAJ QUISPE","JOELLE NGUYEN",1,21,18
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3810,"RONJA LORENZ","LOU WASHBURN","OLIVIA JENKI","ALI JENKI",0,17,21
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3811,"MALIA WANDERER","ABIGALE LAMONTAGNE","ALLY NEIDERMYER","AVA CARON",1,21,7
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3812,"KATHELEEN PHAN","KATIE PIERSON","MEAGAN BOWN","JOANNA GOULD",1,21,18
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3813,"LAURENCE VALLÉE","RAFAELA BASTOS","KAYLA NGAI","PERRIN YORK",1,21,17
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3814,"LAURA KUNZELMANN","INÈS PAYSAN","JORDAN HEMMEN","SARA BRADSHAW",1,21,7
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3815,"SEBASTIANI KIM","ELLE LOWE","DANIELA KADLEC","MEGAN LEYBOURNE",0,18,21
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3816,"KARAH HUI","SARAH ALLEN","JHANAJ QUISPE","JOELLE NGUYEN",1,21,15
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3817,"KALIN MORGAN","KAYLA WU-FLEMING","DIANNE FONSECA","JANET LEUNG",1,21,17
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3818,"RONJA LORENZ","LOU WASHBURN","ALLY NEIDERMYER","AVA CARON",1,21,10
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3819,"ALI JENKI","OLIVIA JENKI","ABIGALE LAMONTAGNE","MALIA WANDERER",1,21,16
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3820,"KATHELEEN PHAN","KATIE PIERSON","KAYLA NGAI","PERRIN YORK",1,21,14
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3821,"LAURENCE VALLÉE","RAFAELA BASTOS","MEAGAN BOWN","JOANNA GOULD",1,21,17
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3822,"LAURA KUNZELMANN","INÈS PAYSAN","DANIELA KADLEC","MEGAN LEYBOURNE",1,21,17
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3823,"SEBASTIANI KIM","ELLE LOWE","JORDAN HEMMEN","SARA BRADSHAW",1,21,18
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3824,"KARAH HUI","SARAH ALLEN","DIANNE FONSECA","JANET LEUNG",0,18,21
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3825,"KALIN MORGAN","KAYLA WU-FLEMING","JHANAJ QUISPE","JOELLE NGUYEN",1,21,17
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3826,"RONJA LORENZ","LOU WASHBURN","ABIGALE LAMONTAGNE","MALIA WANDERER",0,18,21
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3827,"ALI JENKI","OLIVIA JENKI","ALLY NEIDERMYER","AVA CARON",1,21,10
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3828,"KATHELEEN PHAN","KATIE PIERSON","RAFAELA BASTOS","LAURENCE VALLÉE",1,21,15
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3829,"PERRIN YORK","KAYLA NGAI","MEAGAN BOWN","JOANNA GOULD",1,21,19
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3830,"LAURA KUNZELMANN","INÈS PAYSAN","ELLE LOWE","SEBASTIANI KIM",1,21,17
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3831,"MEGAN LEYBOURNE","DANIELA KADLEC","JORDAN HEMMEN","SARA BRADSHAW",1,21,16
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3832,"KARAH HUI","SARAH ALLEN","KAYLA WU-FLEMING","KALIN MORGAN",1,21,16
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3833,"JANET LEUNG","DIANNE FONSECA","JHANAJ QUISPE","JOELLE NGUYEN",1,21,16
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3834,"RONJA LORENZ","LOU WASHBURN","OLIVIA JENKI","ALI JENKI",1,23,21
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","POOL",24-10-12,3835,"MALIA WANDERER","ABIGALE LAMONTAGNE","ALLY NEIDERMYER","AVA CARON",1,21,12
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","ROUND OF 16",24-10-12,3836,"KATHELEEN PHAN","KATIE PIERSON","JHANAJ QUISPE","JOELLE NGUYEN",1,21,18
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","ROUND OF 16",24-10-12,3837,"KATHELEEN PHAN","KATIE PIERSON","JHANAJ QUISPE","JOELLE NGUYEN",1,21,18
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","ROUND OF 16",24-10-12,3838,"LAURA KUNZELMANN","INÈS PAYSAN","ALLY NEIDERMYER","AVA CARON",1,21,6
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","ROUND OF 16",24-10-12,3839,"LAURA KUNZELMANN","INÈS PAYSAN","ALLY NEIDERMYER","AVA CARON",1,21,7
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","ROUND OF 16",24-10-12,3840,"JANET LEUNG","DIANNE FONSECA","JORDAN HEMMEN","SARA BRADSHAW",1,21,17
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","ROUND OF 16",24-10-12,3841,"JANET LEUNG","DIANNE FONSECA","JORDAN HEMMEN","SARA BRADSHAW",1,21,15
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","ROUND OF 16",24-10-12,3842,"ALI JENKI","OLIVIA JENKI","MEAGAN BOWN","JOANNA GOULD",1,21,11
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","ROUND OF 16",24-10-12,3843,"ALI JENKI","OLIVIA JENKI","MEAGAN BOWN","JOANNA GOULD",1,21,11
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","ROUND OF 16",24-10-12,3844,"KALIN MORGAN","KAYLA WU-FLEMING","ELLE LOWE","SEBASTIANI KIM",1,21,17
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","ROUND OF 16",24-10-12,3845,"KALIN MORGAN","KAYLA WU-FLEMING","ELLE LOWE","SEBASTIANI KIM",1,21,19
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","ROUND OF 16",24-10-12,3846,"MALIA WANDERER","ABIGALE LAMONTAGNE","KAYLA NGAI","PERRIN YORK",0,16,21
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","ROUND OF 16",24-10-12,3847,"MALIA WANDERER","ABIGALE LAMONTAGNE","KAYLA NGAI","PERRIN YORK",1,21,17
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","ROUND OF 16",24-10-12,3848,"MALIA WANDERER","ABIGALE LAMONTAGNE","KAYLA NGAI","PERRIN YORK",1,21,17
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","ROUND OF 16",24-10-12,3849,"LAURENCE VALLÉE","RAFAELA BASTOS","SARAH ALLEN","KARAH HUI",0,16,21
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","ROUND OF 16",24-10-12,3850,"LAURENCE VALLÉE","RAFAELA BASTOS","SARAH ALLEN","KARAH HUI",1,21,19
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","ROUND OF 16",24-10-12,3851,"LAURENCE VALLÉE","RAFAELA BASTOS","SARAH ALLEN","KARAH HUI",0,15,21
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","ROUND OF 16",24-10-12,3852,"MEGAN LEYBOURNE","DANIELA KADLEC","LOU WASHBURN","RONJA LORENZ",1,21,16
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","ROUND OF 16",24-10-12,3853,"MEGAN LEYBOURNE","DANIELA KADLEC","LOU WASHBURN","RONJA LORENZ",1,21,19
"CHAMPIONSHIP2024","WOMEN'S PRO 5.0+","QUARTER-FINAL",24-10-12,3854,"KATHELEEN PHAN","KATIE PIERSON","DANIELA KADLEC","MEGAN LEYBOURNE",1,21,16
